!IPSummaryDump 1.3
!creator "ipsumdump -tL -r tcp2_enp132s0f0np0_2911.pcap"
!host inetlab-04
!runtime 1543576359.238223939 (Fri Nov 30 12:12:39 2018)
!data timestamp payload_len
1543522146.690231 1448
1543522146.690362 0
1543522146.690432 1448
1543522146.695001 1448
1543522146.695010 1448
1543522146.695113 0
1543522146.696147 1448
1543522146.697357 1448
1543522146.697489 0
1543522146.698569 1448
1543522146.699779 1448
1543522146.699898 0
1543522146.700991 1448
1543522146.702202 1448
1543522146.702321 0
1543522146.703414 1448
1543522146.704624 1448
1543522146.704688 0
1543522146.705835 1448
1543522146.707047 1448
1543522146.707097 0
1543522146.708258 1448
1543522146.709469 1448
1543522146.709588 0
1543522146.710680 1448
1543522146.711891 1448
1543522146.712019 0
1543522146.715217 1448
1543522146.715223 1448
1543522146.715325 0
1543522146.716362 1448
1543522146.717591 1448
1543522146.717712 0
1543522146.718784 1448
1543522146.720002 1448
1543522146.720056 0
1543522146.721206 1448
1543522146.722427 1448
1543522146.722547 0
1543522146.723629 1448
1543522146.724839 1448
1543522146.724892 0
1543522146.726051 1448
1543522146.727264 1448
1543522146.727364 0
1543522146.728474 1448
1543522146.729693 1448
1543522146.729811 0
1543522146.730897 1448
1543522146.732125 1448
1543522146.732177 0
1543522146.733320 1448
1543522146.735433 1448
1543522146.735489 0
1543522146.735741 1448
1543522146.737815 1448
1543522146.737868 0
1543522146.738163 1448
1543522146.740160 1448
1543522146.740290 0
1543522146.740586 1448
1543522146.742652 1448
1543522146.742773 0
1543522146.743008 1448
1543522146.744997 1448
1543522146.745119 0
1543522146.745430 1448
1543522146.747470 1448
1543522146.747529 0
1543522146.747852 1448
1543522146.749912 1448
1543522146.749963 0
1543522146.750275 1448
1543522146.752283 1448
1543522146.752335 0
1543522146.752697 1448
1543522146.755592 1448
1543522146.755598 1448
1543522146.755731 0
1543522146.757974 1448
1543522146.757984 1448
1543522146.758105 0
1543522146.760394 1448
1543522146.760401 1448
1543522146.760455 0
1543522146.762879 1448
1543522146.762885 1448
1543522146.763016 0
1543522146.765226 1448
1543522146.765236 1448
1543522146.765355 0
1543522146.766445 1448
1543522146.767658 1448
1543522146.767779 0
1543522146.768868 1448
1543522146.770080 1448
1543522146.770209 0
1543522146.771291 1448
1543522146.772502 1448
1543522146.772557 0
1543522146.773714 1448
1543522146.775838 1448
1543522146.775960 0
1543522146.776136 1448
1543522146.777348 1448
1543522146.777475 0
1543522146.778558 1448
1543522146.779769 1448
1543522146.779889 0
1543522146.780981 1448
1543522146.782192 1448
1543522146.782310 0
1543522146.783404 1448
1543522146.784614 1448
1543522146.784726 0
1543522146.785827 1448
1543522146.787038 1448
1543522146.787086 0
1543522146.788248 1448
1543522146.789459 1448
1543522146.789577 0
1543522146.790670 1448
1543522146.791881 1448
1543522146.792010 0
1543522146.793092 1448
1543522146.794304 1448
1543522146.794427 0
1543522146.796066 1448
1543522146.796727 1448
1543522146.796782 0
1543522146.797937 1448
1543522146.799148 1448
1543522146.799213 0
1543522146.800360 1448
1543522146.801571 1448
1543522146.801693 0
1543522146.802782 1448
1543522146.803993 1448
1543522146.804047 0
1543522146.805205 1448
1543522146.806416 1448
1543522146.806542 0
1543522146.807627 1448
1543522146.808838 1448
1543522146.808958 0
1543522146.810050 1448
1543522146.811260 1448
1543522146.811317 0
1543522146.812471 1448
1543522146.813683 1448
1543522146.813743 0
1543522146.814894 1448
1543522146.816105 1448
1543522146.816161 0
1543522146.817316 1448
1543522146.818527 1448
1543522146.818650 0
1543522146.819739 1448
1543522146.820951 1448
1543522146.821029 0
1543522146.822161 1448
1543522146.823373 1448
1543522146.823491 0
1543522146.824584 1448
1543522146.825795 1448
1543522146.825846 0
1543522146.827007 1448
1543522146.828217 1448
1543522146.828348 0
1543522146.829428 1448
1543522146.830641 1448
1543522146.830701 0
1543522146.831851 1448
1543522146.833062 1448
1543522146.833181 0
1543522146.834273 1448
1543522146.835484 1448
1543522146.835613 0
1543522146.836696 1448
1543522146.837907 1448
1543522146.837964 0
1543522146.839118 1448
1543522146.840330 1448
1543522146.840380 0
1543522146.841540 1448
1543522146.842751 1448
1543522146.842816 0
1543522146.843963 1448
1543522146.845174 1448
1543522146.845293 0
1543522146.846385 1448
1543522146.847597 1448
1543522146.847694 0
1543522146.848808 1448
1543522146.850019 1448
1543522146.850148 0
1543522146.851230 1448
1543522146.852441 1448
1543522146.852491 0
1543522146.853653 1448
1543522146.854863 1448
1543522146.854986 0
1543522146.856075 1448
1543522146.857286 1448
1543522146.857355 0
1543522146.858497 1448
1543522146.859708 1448
1543522146.859828 0
1543522146.860920 1448
1543522146.862131 1448
1543522146.862249 0
1543522146.863343 1448
1543522146.864553 1448
1543522146.864620 0
1543522146.865765 1448
1543522146.866976 1448
1543522146.867028 0
1543522146.868187 1448
1543522146.869398 1448
1543522146.869453 0
1543522146.870610 1448
1543522146.871820 1448
1543522146.871949 0
1543522146.873031 1448
1543522146.874243 1448
1543522146.874342 0
1543522146.875454 1448
1543522146.876666 1448
1543522146.876785 0
1543522146.877876 1448
1543522146.879087 1448
1543522146.879150 0
1543522146.880301 1448
1543522146.881510 1448
1543522146.881631 0
1543522146.882721 1448
1543522146.883933 1448
1543522146.883985 0
1543522146.885143 1448
1543522146.886355 1448
1543522146.886484 0
1543522146.887567 1448
1543522146.888777 1448
1543522146.888895 0
1543522146.889989 1448
1543522146.891199 1448
1543522146.891257 0
1543522146.892411 1448
1543522146.893623 1448
1543522146.893680 0
1543522146.894833 1448
1543522146.896044 1448
1543522146.896100 0
1543522146.897256 1448
1543522146.898467 1448
1543522146.898586 0
1543522146.899678 1448
1543522146.900890 1448
1543522146.901021 0
1543522146.902101 1448
1543522146.903312 1448
1543522146.903431 0
1543522146.904523 1448
1543522146.905734 1448
1543522146.905786 0
1543522146.906946 1448
1543522146.908156 1448
1543522146.908288 0
1543522146.909368 1448
1543522146.910579 1448
1543522146.910636 0
1543522146.911790 1448
1543522146.913001 1448
1543522146.913120 0
1543522146.914213 1448
1543522146.915424 1448
1543522146.915559 0
1543522146.916637 1448
1543522146.917846 1448
1543522146.917903 0
1543522146.919057 1448
1543522146.920269 1448
1543522146.920319 0
1543522146.921480 1448
1543522146.922691 1448
1543522146.922756 0
1543522146.923903 1448
1543522146.925113 1448
1543522146.925233 0
1543522146.926324 1448
1543522146.927536 1448
1543522146.927657 0
1543522146.928747 1448
1543522146.929959 1448
1543522146.930087 0
1543522146.931169 1448
1543522146.932380 1448
1543522146.932432 0
1543522146.933592 1448
1543522146.934803 1448
1543522146.934924 0
1543522146.936014 1448
1543522146.937226 1448
1543522146.937289 0
1543522146.938436 1448
1543522146.939647 1448
1543522146.939767 0
1543522146.940862 1448
1543522146.942070 1448
1543522146.942189 0
1543522146.943282 1448
1543522146.944493 1448
1543522146.944557 0
1543522146.945704 1448
1543522146.946916 1448
1543522146.946963 0
1543522146.948126 1448
1543522146.949337 1448
1543522146.949393 0
1543522146.950549 1448
1543522146.951759 1448
1543522146.951888 0
1543522146.952971 1448
1543522146.954183 1448
1543522146.954305 0
1543522146.955393 1448
1543522146.956604 1448
1543522146.956724 0
1543522146.957816 1448
1543522146.959027 1448
1543522146.959085 0
1543522146.960238 1448
1543522146.961449 1448
1543522146.961571 0
1543522146.962660 1448
1543522146.963874 1448
1543522146.963929 0
1543522146.965083 1448
1543522146.966294 1448
1543522146.966421 0
1543522146.967505 1448
1543522146.968716 1448
1543522146.968836 0
1543522146.969928 1448
1543522146.971140 1448
1543522146.971197 0
1543522146.972350 1448
1543522146.973562 1448
1543522146.973629 0
1543522146.974774 1448
1543522146.975984 1448
1543522146.976039 0
1543522146.977196 1448
1543522146.978406 1448
1543522146.978525 0
1543522146.979617 1448
1543522146.980829 1448
1543522146.980961 0
1543522146.982040 1448
1543522146.983251 1448
1543522146.983371 0
1543522146.984462 1448
1543522146.985673 1448
1543522146.985725 0
1543522146.986885 1448
1543522146.988096 1448
1543522146.988227 0
1543522146.989307 1448
1543522146.990518 1448
1543522146.990571 0
1543522146.991729 1448
1543522146.992940 1448
1543522146.993060 0
1543522146.994152 1448
1543522146.995363 1448
1543522146.995467 0
1543522146.996574 1448
1543522146.997786 1448
1543522146.997846 0
1543522146.998996 1448
1543522147.000208 1448
1543522147.000257 0
1543522147.001419 1448
1543522147.002630 1448
1543522147.002694 0
1543522147.003843 1448
1543522147.005052 1448
1543522147.005108 0
1543522147.006264 1448
1543522147.007476 1448
1543522147.007596 0
1543522147.008686 1448
1543522147.009897 1448
1543522147.010027 0
1543522147.011108 1448
1543522147.012319 1448
1543522147.012374 0
1543522147.013531 1448
1543522147.014742 1448
1543522147.014862 0
1543522147.015953 1448
1543522147.017165 1448
1543522147.017230 0
1543522147.018375 1448
1543522147.019587 1448
1543522147.019706 0
1543522147.020798 1448
1543522147.022009 1448
1543522147.022129 0
1543522147.023220 1448
1543522147.024432 1448
1543522147.024499 0
1543522147.025643 1448
1543522147.026854 1448
1543522147.026903 0
1543522147.028065 1448
1543522147.029276 1448
1543522147.029394 0
1543522147.030488 1448
1543522147.031699 1448
1543522147.031762 0
1543522147.032910 1448
1543522147.034122 1448
1543522147.034245 0
1543522147.035333 1448
1543522147.036544 1448
1543522147.036661 0
1543522147.037755 1448
1543522147.038966 1448
1543522147.039026 0
1543522147.040178 1448
1543522147.041388 1448
1543522147.041508 0
1543522147.042600 1448
1543522147.043811 1448
1543522147.043867 0
1543522147.045022 1448
1543522147.046233 1448
1543522147.046362 0
1543522147.047444 1448
1543522147.048656 1448
1543522147.048775 0
1543522147.049867 1448
1543522147.051079 1448
1543522147.051136 0
1543522147.052289 1448
1543522147.053501 1448
1543522147.053560 0
1543522147.054712 1448
1543522147.055923 1448
1543522147.056042 0
1543522147.057134 1448
1543522147.058345 1448
1543522147.058398 0
1543522147.059556 1448
1543522147.060768 1448
1543522147.060900 0
1543522147.061979 1448
1543522147.063190 1448
1543522147.063313 0
1543522147.064401 1448
1543522147.065612 1448
1543522147.065665 0
1543522147.066824 1448
1543522147.068035 1448
1543522147.068172 0
1543522147.069246 1448
1543522147.070457 1448
1543522147.070512 0
1543522147.071668 1448
1543522147.072879 1448
1543522147.072998 0
1543522147.074091 1448
1543522147.075302 1448
1543522147.075407 0
1543522147.076513 1448
1543522147.077726 1448
1543522147.077849 0
1543522147.078936 1448
1543522147.080148 1448
1543522147.080201 0
1543522147.081358 1448
1543522147.082569 1448
1543522147.082699 0
1543522147.083782 1448
1543522147.084991 1448
1543522147.085045 0
1543522147.086203 1448
1543522147.087415 1448
1543522147.087537 0
1543522147.088625 1448
1543522147.089836 1448
1543522147.089966 0
1543522147.091047 1448
1543522147.092259 1448
1543522147.092314 0
1543522147.093471 1448
1543522147.094681 1448
1543522147.094801 0
1543522147.095892 1448
1543522147.097104 1448
1543522147.097170 0
1543522147.098315 1448
1543522147.099526 1448
1543522147.099645 0
1543522147.100738 1448
1543522147.101948 1448
1543522147.102068 0
1543522147.103160 1448
1543522147.104372 1448
1543522147.104508 0
1543522147.105583 1448
1543522147.106794 1448
1543522147.106846 0
1543522147.108004 1448
1543522147.109216 1448
1543522147.109335 0
1543522147.110427 1448
1543522147.111638 1448
1543522147.111700 0
1543522147.112849 1448
1543522147.114061 1448
1543522147.114183 0
1543522147.115272 1448
1543522147.116483 1448
1543522147.116601 0
1543522147.117694 1448
1543522147.118905 1448
1543522147.118969 0
1543522147.120117 1448
1543522147.121328 1448
1543522147.121448 0
1543522147.122539 1448
1543522147.123750 1448
1543522147.123806 0
1543522147.124964 1448
1543522147.126173 1448
1543522147.126302 0
1543522147.127384 1448
1543522147.128595 1448
1543522147.128715 0
1543522147.129806 1448
1543522147.131018 1448
1543522147.131140 0
1543522147.132228 1448
1543522147.133440 1448
1543522147.133498 0
1543522147.134651 1448
1543522147.135862 1448
1543522147.135980 0
1543522147.137074 1448
1543522147.138284 1448
1543522147.138340 0
1543522147.139496 1448
1543522147.140707 1448
1543522147.140841 0
1543522147.141918 1448
1543522147.143129 1448
1543522147.143247 0
1543522147.144340 1448
1543522147.145551 1448
1543522147.145607 0
1543522147.146763 1448
1543522147.147974 1448
1543522147.148095 0
1543522147.149185 1448
1543522147.150397 1448
1543522147.150451 0
1543522147.151607 1448
1543522147.152819 1448
1543522147.152938 0
1543522147.154031 1448
1543522147.155242 1448
1543522147.155347 0
1543522147.156452 1448
1543522147.157664 1448
1543522147.157786 0
1543522147.158875 1448
1543522147.160086 1448
1543522147.160136 0
1543522147.161297 1448
1543522147.162508 1448
1543522147.162646 0
1543522147.163722 1448
1543522147.164931 1448
1543522147.164985 0
1543522147.166142 1448
1543522147.167353 1448
1543522147.167475 0
1543522147.168566 1448
1543522147.169776 1448
1543522147.169905 0
1543522147.170987 1448
1543522147.172198 1448
1543522147.172253 0
1543522147.173410 1448
1543522147.174620 1448
1543522147.174742 0
1543522147.175831 1448
1543522147.177044 1448
1543522147.177111 0
1543522147.178254 1448
1543522147.179465 1448
1543522147.179584 0
1543522147.180677 1448
1543522147.181888 1448
1543522147.182007 0
1543522147.183099 1448
1543522147.184310 1448
1543522147.184441 0
1543522147.185521 1448
1543522147.186733 1448
1543522147.186783 0
1543522147.187944 1448
1543522147.189155 1448
1543522147.189207 0
1543522147.190366 1448
1543522147.191577 1448
1543522147.191643 0
1543522147.192788 1448
1543522147.194002 1448
1543522147.194123 0
1543522147.195211 1448
1543522147.196422 1448
1543522147.196540 0
1543522147.197633 1448
1543522147.198844 1448
1543522147.198909 0
1543522147.200056 1448
1543522147.201267 1448
1543522147.201321 0
1543522147.202478 1448
1543522147.203689 1448
1543522147.203809 0
1543522147.204902 1448
1543522147.206112 1448
1543522147.206240 0
1543522147.207323 1448
1543522147.208534 1448
1543522147.208654 0
1543522147.209745 1448
1543522147.210958 1448
1543522147.211080 0
1543522147.212168 1448
1543522147.213381 1448
1543522147.213440 0
1543522147.214590 1448
1543522147.215801 1448
1543522147.215852 0
1543522147.217013 1448
1543522147.218226 1448
1543522147.218286 0
1543522147.219435 1448
1543522147.220648 1448
1543522147.220780 0
1543522147.221858 1448
1543522147.223069 1448
1543522147.223188 0
1543522147.224281 1448
1543522147.225492 1448
1543522147.225548 0
1543522147.226703 1448
1543522147.227915 1448
1543522147.227979 0
1543522147.229123 1448
1543522147.230337 1448
1543522147.230455 0
1543522147.231545 1448
1543522147.232756 1448
1543522147.232871 0
1543522147.233968 1448
1543522147.235180 1448
1543522147.235282 0
1543522147.236391 1448
1543522147.237603 1448
1543522147.237721 0
1543522147.238813 1448
1543522147.240025 1448
1543522147.240075 0
1543522147.241236 1448
1543522147.242447 1448
1543522147.242576 0
1543522147.243660 1448
1543522147.244869 1448
1543522147.244923 0
1543522147.246080 1448
1543522147.247293 1448
1543522147.247413 0
1543522147.248503 1448
1543522147.249714 1448
1543522147.249842 0
1543522147.250925 1448
1543522147.252136 1448
1543522147.252188 0
1543522147.253348 1448
1543522147.254559 1448
1543522147.254615 0
1543522147.255770 1448
1543522147.256981 1448
1543522147.257043 0
1543522147.258192 1448
1543522147.259403 1448
1543522147.259521 0
1543522147.260615 1448
1543522147.261826 1448
1543522147.261944 0
1543522147.263037 1448
1543522147.264249 1448
1543522147.264378 0
1543522147.265459 1448
1543522147.266671 1448
1543522147.266721 0
1543522147.267882 1448
1543522147.269093 1448
1543522147.269142 0
1543522147.270305 1448
1543522147.271515 1448
1543522147.271581 0
1543522147.272726 1448
1543522147.273938 1448
1543522147.274059 0
1543522147.275150 1448
1543522147.276362 1448
1543522147.276414 0
1543522147.277572 1448
1543522147.278784 1448
1543522147.278848 0
1543522147.279996 1448
1543522147.281206 1448
1543522147.281264 0
1543522147.282417 1448
1543522147.283630 1448
1543522147.283686 0
1543522147.284840 1448
1543522147.286051 1448
1543522147.286178 0
1543522147.287262 1448
1543522147.288473 1448
1543522147.288595 0
1543522147.289684 1448
1543522147.290896 1448
1543522147.291017 0
1543522147.292107 1448
1543522147.293321 1448
1543522147.293388 0
1543522147.294531 1448
1543522147.295740 1448
1543522147.295796 0
1543522147.296953 1448
1543522147.298163 1448
1543522147.298219 0
1543522147.299374 1448
1543522147.300585 1448
1543522147.300718 0
1543522147.301796 1448
1543522147.303008 1448
1543522147.303065 0
1543522147.304219 1448
1543522147.305430 1448
1543522147.305485 0
1543522147.306642 1448
1543522147.307853 1448
1543522147.307918 0
1543522147.309064 1448
1543522147.310276 1448
1543522147.310331 0
1543522147.311488 1448
1543522147.312699 1448
1543522147.312819 0
1543522147.313910 1448
1543522147.315120 1448
1543522147.315226 0
1543522147.316331 1448
1543522147.317543 1448
1543522147.317662 0
1543522147.318753 1448
1543522147.319967 1448
1543522147.320017 0
1543522147.321176 1448
1543522147.322387 1448
1543522147.322449 0
1543522147.323599 1448
1543522147.324809 1448
1543522147.324867 0
1543522147.326020 1448
1543522147.327232 1448
1543522147.327355 0
1543522147.328443 1448
1543522147.329654 1448
1543522147.329718 0
1543522147.330865 1448
1543522147.332077 1448
1543522147.332131 0
1543522147.333290 1448
1543522147.334499 1448
1543522147.334556 0
1543522147.335710 1448
1543522147.336923 1448
1543522147.336988 0
1543522147.338132 1448
1543522147.339344 1448
1543522147.339463 0
1543522147.340555 1448
1543522147.341766 1448
1543522147.341887 0
1543522147.342977 1448
1543522147.344189 1448
1543522147.344320 0
1543522147.345400 1448
1543522147.346611 1448
1543522147.346663 0
1543522147.347822 1448
1543522147.349033 1448
1543522147.349085 0
1543522147.350246 1448
1543522147.351456 1448
1543522147.351531 0
1543522147.352668 1448
1543522147.353878 1448
1543522147.353979 0
1543522147.355089 1448
1543522147.356300 1448
1543522147.356356 0
1543522147.357512 1448
1543522147.358723 1448
1543522147.358786 0
1543522147.359934 1448
1543522147.361146 1448
1543522147.361206 0
1543522147.362356 1448
1543522147.363569 1448
1543522147.363625 0
1543522147.364779 1448
1543522147.365990 1448
1543522147.366118 0
1543522147.367202 1448
1543522147.368413 1448
1543522147.368532 0
1543522147.369624 1448
1543522147.370836 1448
1543522147.370957 0
1543522147.372046 1448
1543522147.373257 1448
1543522147.373317 0
1543522147.374469 1448
1543522147.375680 1448
1543522147.375731 0
1543522147.376892 1448
1543522147.378102 1448
1543522147.378159 0
1543522147.379313 1448
1543522147.380525 1448
1543522147.380658 0
1543522147.381736 1448
1543522147.382947 1448
1543522147.383003 0
1543522147.384158 1448
1543522147.385369 1448
1543522147.385426 0
1543522147.386580 1448
1543522147.387793 1448
1543522147.387852 0
1543522147.389003 1448
1543522147.390215 1448
1543522147.390271 0
1543522147.391425 1448
1543522147.392636 1448
1543522147.392756 0
1543522147.393848 1448
1543522147.395059 1448
1543522147.395156 0
1543522147.396270 1448
1543522147.397483 1448
1543522147.397604 0
1543522147.398692 1448
1543522147.399904 1448
1543522147.399956 0
1543522147.401115 1448
1543522147.402326 1448
1543522147.402378 0
1543522147.403538 1448
1543522147.404748 1448
1543522147.404807 0
1543522147.405960 1448
1543522147.407172 1448
1543522147.407295 0
1543522147.408383 1448
1543522147.409593 1448
1543522147.409647 0
1543522147.410805 1448
1543522147.412016 1448
1543522147.412073 0
1543522147.413227 1448
1543522147.414439 1448
1543522147.414496 0
1543522147.415649 1448
1543522147.416862 1448
1543522147.416916 0
1543522147.418072 1448
1543522147.419283 1448
1543522147.419401 0
1543522147.420495 1448
1543522147.421705 1448
1543522147.421825 0
1543522147.422916 1448
1543522147.424128 1448
1543522147.424250 0
1543522147.425339 1448
1543522147.426550 1448
1543522147.426602 0
1543522147.427761 1448
1543522147.428972 1448
1543522147.429025 0
1543522147.430184 1448
1543522147.431424 1448
1543522147.431491 0
1543522147.432607 1448
1543522147.433818 1448
1543522147.433942 0
1543522147.435029 1448
1543522147.436240 1448
1543522147.436297 0
1543522147.437451 1448
1543522147.438662 1448
1543522147.438717 0
1543522147.439873 1448
1543522147.441087 1448
1543522147.441145 0
1543522147.442296 1448
1543522147.443508 1448
1543522147.443564 0
1543522147.444718 1448
1543522147.445929 1448
1543522147.446046 0
1543522147.447141 1448
1543522147.448352 1448
1543522147.449563 1448
1543522147.449665 0
1543522147.450775 1448
1543522147.450877 0
1543522147.451985 1448
1543522147.452029 0
1543522147.453197 1448
1543522147.453237 0
1543522147.454408 1448
1543522147.454456 0
1543522147.455619 1448
1543522147.455662 0
1543522147.456831 1448
1543522147.456873 0
1543522147.458041 1448
1543522147.458085 0
1543522147.459252 1448
1543522147.459352 0
1543522147.460465 1448
1543522147.460565 0
1543522147.461675 1448
1543522147.461775 0
1543522147.462887 1448
1543522147.462986 0
1543522147.464097 1448
1543522147.464198 0
1543522147.465309 1448
1543522147.465349 0
1543522147.466520 1448
1543522147.466560 0
1543522147.467731 1448
1543522147.467779 0
1543522147.468942 1448
1543522147.468985 0
1543522147.470154 1448
1543522147.470195 0
1543522147.471365 1448
1543522147.471406 0
1543522147.472576 1448
1543522147.472675 0
1543522147.473788 1448
1543522147.473888 0
1543522147.474999 1448
1543522147.475099 0
1543522147.476209 1448
1543522147.476308 0
1543522147.477422 1448
1543522147.477523 0
1543522147.478632 1448
1543522147.478673 0
1543522147.479843 1448
1543522147.479884 0
1543522147.481056 1448
1543522147.481106 0
1543522147.482266 1448
1543522147.482365 0
1543522147.483478 1448
1543522147.483581 0
1543522147.484688 1448
1543522147.484789 0
1543522147.485899 1448
1543522147.485940 0
1543522147.487113 1448
1543522147.487155 0
1543522147.488322 1448
1543522147.488461 0
1543522147.489533 1448
1543522147.490744 1448
1543522147.490844 0
1543522147.491955 1448
1543522147.493166 1448
1543522147.493210 0
1543522147.494378 1448
1543522147.495589 1448
1543522147.495687 0
1543522147.496801 1448
1543522147.498011 1448
1543522147.498054 0
1543522147.499222 1448
1543522147.500434 1448
1543522147.500534 0
1543522147.501645 1448
1543522147.502856 1448
1543522147.502954 0
1543522147.504067 1448
1543522147.505278 1448
1543522147.505325 0
1543522147.506493 1448
1543522147.507703 1448
1543522147.507748 0
1543522147.508912 1448
1543522147.510124 1448
1543522147.510223 0
1543522147.511334 1448
1543522147.512545 1448
1543522147.512644 0
1543522147.513758 1448
1543522147.514968 1448
1543522147.515069 0
1543522147.516179 1448
1543522147.517392 1448
1543522147.517492 0
1543522147.518601 1448
1543522147.519812 1448
1543522147.519856 0
1543522147.521024 1448
1543522147.522235 1448
1543522147.522278 0
1543522147.523448 1448
1543522147.524657 1448
1543522147.524706 0
1543522147.525901 1448
1543522147.527080 1448
1543522147.527178 0
1543522147.528291 1448
1543522147.529502 1448
1543522147.529604 0
1543522147.530713 1448
1543522147.531924 1448
1543522147.531970 0
1543522147.533136 1448
1543522147.534347 1448
1543522147.534393 0
1543522147.535558 1448
1543522147.536771 1448
1543522147.536870 0
1543522147.537980 1448
1543522147.539194 1448
1543522147.539295 0
1543522147.540403 1448
1543522147.541615 1448
1543522147.541715 0
1543522147.542825 1448
1543522147.544037 1448
1543522147.544138 0
1543522147.545248 1448
1543522147.546459 1448
1543522147.546504 0
1543522147.547670 1448
1543522147.548881 1448
1543522147.548924 0
1543522147.550094 1448
1543522147.551304 1448
1543522147.551352 0
1543522147.552515 1448
1543522147.553727 1448
1543522147.553828 0
1543522147.554937 1448
1543522147.556148 1448
1543522147.556248 0
1543522147.557360 1448
1543522147.558571 1448
1543522147.558617 0
1543522147.559782 1448
1543522147.560994 1448
1543522147.561043 0
1543522147.562205 1448
1543522147.563416 1448
1543522147.563462 0
1543522147.564627 1448
1543522147.565838 1448
1543522147.565938 0
1543522147.567050 1448
1543522147.568261 1448
1543522147.568360 0
1543522147.569472 1448
1543522147.570684 1448
1543522147.570782 0
1543522147.571894 1448
1543522147.573105 1448
1543522147.573148 0
1543522147.574317 1448
1543522147.575527 1448
1543522147.575626 0
1543522147.576741 1448
1543522147.577950 1448
1543522147.577995 0
1543522147.579161 1448
1543522147.580550 1448
1543522147.580653 0
1543522147.581584 1448
1543522147.582795 1448
1543522147.582893 0
1543522147.584008 1448
1543522147.585217 1448
1543522147.585264 0
1543522147.586428 1448
1543522147.587640 1448
1543522147.587686 0
1543522147.588851 1448
1543522147.590064 1448
1543522147.590111 0
1543522147.591274 1448
1543522147.592484 1448
1543522147.592582 0
1543522147.593697 1448
1543522147.594907 1448
1543522147.595009 0
1543522147.596162 1448
1543522147.597331 1448
1543522147.597431 0
1543522147.598540 1448
1543522147.599751 1448
1543522147.599795 0
1543522147.600963 1448
1543522147.602174 1448
1543522147.602275 0
1543522147.603386 1448
1543522147.604596 1448
1543522147.604641 0
1543522147.605808 1448
1543522147.607020 1448
1543522147.607122 0
1543522147.608230 1448
1543522147.609441 1448
1543522147.609539 0
1543522147.610653 1448
1543522147.611864 1448
1543522147.611911 0
1543522147.613075 1448
1543522147.614288 1448
1543522147.614336 0
1543522147.615497 1448
1543522147.616709 1448
1543522147.616754 0
1543522147.617920 1448
1543522147.619131 1448
1543522147.619231 0
1543522147.620343 1448
1543522147.621553 1448
1543522147.621657 0
1543522147.622764 1448
1543522147.623977 1448
1543522147.624077 0
1543522147.625187 1448
1543522147.626398 1448
1543522147.626443 0
1543522147.627609 1448
1543522147.628820 1448
1543522147.628919 0
1543522147.630032 1448
1543522147.631242 1448
1543522147.631287 0
1543522147.632454 1448
1543522147.633666 1448
1543522147.633767 0
1543522147.634877 1448
1543522147.636088 1448
1543522147.636186 0
1543522147.637300 1448
1543522147.638510 1448
1543522147.638556 0
1543522147.639721 1448
1543522147.640933 1448
1543522147.640983 0
1543522147.642144 1448
1543522147.643357 1448
1543522147.643403 0
1543522147.644566 1448
1543522147.645777 1448
1543522147.645877 0
1543522147.646989 1448
1543522147.648200 1448
1543522147.648304 0
1543522147.649411 1448
1543522147.650624 1448
1543522147.650724 0
1543522147.651834 1448
1543522147.653044 1448
1543522147.653087 0
1543522147.654256 1448
1543522147.655467 1448
1543522147.655541 0
1543522147.656681 1448
1543522147.657889 1448
1543522147.657934 0
1543522147.659101 1448
1543522147.660312 1448
1543522147.660412 0
1543522147.661523 1448
1543522147.662932 1448
1543522147.663030 0
1543522147.663947 1448
1543522147.665156 1448
1543522147.665203 0
1543522147.666368 1448
1543522147.667579 1448
1543522147.667624 0
1543522147.668790 1448
1543522147.670005 1448
1543522147.670055 0
1543522147.671213 1448
1543522147.672424 1448
1543522147.672523 0
1543522147.673635 1448
1543522147.674846 1448
1543522147.674945 0
1543522147.676057 1448
1543522147.677320 1448
1543522147.677419 0
1543522147.678480 1448
1543522147.679691 1448
1543522147.679734 0
1543522147.680902 1448
1543522147.682113 1448
1543522147.682212 0
1543522147.683326 1448
1543522147.684536 1448
1543522147.684583 0
1543522147.685747 1448
1543522147.686959 1448
1543522147.687060 0
1543522147.688170 1448
1543522147.689381 1448
1543522147.689478 0
1543522147.690593 1448
1543522147.691802 1448
1543522147.691848 0
1543522147.693077 1448
1543522147.694229 1448
1543522147.694278 0
1543522147.695437 1448
1543522147.696649 1448
1543522147.696693 0
1543522147.697859 1448
1543522147.699070 1448
1543522147.699167 0
1543522147.700282 1448
1543522147.701493 1448
1543522147.701592 0
1543522147.702704 1448
1543522147.703916 1448
1543522147.704017 0
1543522147.705126 1448
1543522147.706337 1448
1543522147.706381 0
1543522147.707549 1448
1543522147.708760 1448
1543522147.708859 0
1543522147.709972 1448
1543522147.711182 1448
1543522147.711229 0
1543522147.712393 1448
1543522147.713606 1448
1543522147.713706 0
1543522147.714816 1448
1543522147.716027 1448
1543522147.716124 0
1543522147.717238 1448
1543522147.718449 1448
1543522147.718496 0
1543522147.719660 1448
1543522147.720872 1448
1543522147.720926 0
1543522147.722083 1448
1543522147.723294 1448
1543522147.723341 0
1543522147.724505 1448
1543522147.725717 1448
1543522147.725817 0
1543522147.726929 1448
1543522147.728140 1448
1543522147.728243 0
1543522147.729350 1448
1543522147.730563 1448
1543522147.730664 0
1543522147.731773 1448
